track.id,track.name,track.popularity,track.album.album_type,track.duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.album.release_date,tag
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,83,album,160133,0.741,0.697,-7.028,0.0277,0.0664,2.28e-5,0.133,0.774,116.109,1970-12-07,1970s
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,82,album,257800,0.828,0.492,-9.744,0.0276,0.0644,0.00428,0.128,0.789,120.151,1977-02-04,1970s
5BUq9bdtsm3LWw5laJeJ4R,Hopelessly Devoted To You - From “Grease”,73,compilation,185360,0.59,0.338,-13.101,0.03,0.292,0.0131,0.121,0.322,110.581,1978-04-04,1970s
07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,81,album,271240,0.768,0.852,-6.215,0.038,0.214,7.36e-5,0.0723,0.867,128.373,1979-03-23,1970s
3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),81,album,292613,0.749,0.491,-9.655,0.0403,0.02,0.00899,0.159,0.536,119.528,1979,1970s
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,80,album,283800,0.596,0.605,-12.145,0.0255,0.181,3.31e-4,0.0863,0.886,97.798,1974-04-15,1970s
1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,79,album,125093,0.527,0.415,-11.451,0.122,0.457,1.72e-5,0.117,0.515,78.169,1971-05-01,1970s
5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,79,album,270213,0.545,0.67,-8.81,0.0496,0.009,8.22e-4,0.0451,0.481,151.553,1977-02-04,1970s
2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,79,album,303373,0.388,0.338,-10.054,0.0329,0.652,3.73e-6,0.248,0.478,177.765,1977,1970s
5ubvP9oKmxLUVq506fgLhk,Stayin Alive,79,album,285373,0.702,0.773,-9.256,0.0343,0.0288,0.00871,0.147,0.953,103.564,2020-12-11,1970s
38zsOOcu31XbbYj9BIPUF1,Your Song,78,album,241786,0.554,0.315,-11.028,0.0298,0.828,5.53e-6,0.101,0.325,128.157,1970-04-10,1970s
5CQ30WqJwcep0pYcV4AMNc,Stairway to Heaven - Remaster,78,album,482830,0.338,0.34,-12.049,0.0339,0.58,0.0032,0.116,0.197,82.433,1971-11-08,1970s
5CyZPkmTBmq61SunRDysna,We Go Together - From “Grease”,62,compilation,179573,0.732,0.803,-10.817,0.202,0.228,0,0.659,0.776,111.13,1978-04-04,1970s
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,78,album,285133,0.377,0.681,-8.039,0.0298,8.8e-4,0.0023,0.0504,0.285,108.789,1976,1970s
3EYOJ48Et32uATr9ZmLnAo,Roxanne,78,album,191946,0.618,0.748,-8.905,0.358,0.0384,4.1e-6,0.0473,0.663,134.114,1978-11-02,1970s
1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,77,album,261413,0.721,0.521,-8.123,0.0613,0.0708,0.00545,0.127,0.942,123.118,1977-09-16,1970s
4U45aEWtQhrm8A5mxPaFZ7,Vienna,77,album,214240,0.532,0.495,-6.662,0.0343,0.659,0,0.0754,0.308,124.936,1977,1970s
78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,77,album,146250,0.564,0.932,-10.068,0.0554,0.013,0.169,0.349,0.619,112.937,1970,1970s
7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,77,album,214666,0.754,0.759,-5.218,0.302,0.153,1.08e-4,0.101,0.435,126.366,1976-05-14,1970s
7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,77,album,275440,0.729,0.844,-8.824,0.0344,0.149,2.87e-6,0.0604,0.777,131.459,1975-10-24,1970s
3Vby4nGmtbDo7HDJamOWkT,Stuck In The Middle With You,77,album,208946,0.82,0.575,-9.144,0.0408,0.0936,1.35e-4,0.109,0.964,123.765,1972-01-01,1970s
6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,77,album,206266,0.475,0.322,-10.687,0.0283,0.367,5.6e-4,0.11,0.387,93.503,1977,1970s
7pKfPomDEeI4TPT6EOYjn9,Imagine - Remastered 2010,77,album,187866,0.547,0.257,-12.358,0.0252,0.907,0.183,0.0935,0.169,75.752,1971-09-09,1970s
4UDmDIqJIbrW0hMBQMFOsM,Stayin' Alive,77,compilation,92866,0.707,0.535,-19.793,0.0436,0.113,0.00615,0.0884,0.641,103.644,1977-12-13,1970s
7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,76,album,243026,0.443,0.403,-8.339,0.0322,0.631,0,0.111,0.41,143.462,1970-05-08,1970s
4yugZvBYaoREkJKtbG08Qr,Take It Easy - 2013 Remaster,76,album,211577,0.575,0.67,-10.39,0.0318,0.343,4.95e-6,0.129,0.74,139.191,1972,1970s
75FYqcxt1YEAtqDLrOeIJn,Three Little Birds,76,album,180266,0.826,0.49,-10.477,0.0676,0.00916,4.41e-6,0.0415,0.627,74.126,1977-06-03,1970s
5ihS6UUlyQAfmp48eSkxuQ,Landslide,76,album,199493,0.414,0.161,-22.32,0.0318,0.883,2.23e-4,0.117,0.423,159.375,1975-07-11,1970s
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,76,album,377093,0.414,0.428,-11.097,0.0278,0.382,2.43e-4,0.148,0.282,145.075,1971-11-05,1970s
2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,76,album,213266,0.749,0.748,-7.011,0.0323,0.295,4.43e-4,0.469,0.827,137.547,1975,1970s
5LxvwujISqiB8vpRYv887S,I Want You Back,76,album,176333,0.469,0.538,-13.559,0.0571,0.305,1.2e-4,0.37,0.886,196.605,1969-12-18,1970s
70YvYr2hGlS01bKRIho1HM,La Grange - 2005 Remaster,76,album,230480,0.545,0.64,-9.937,0.224,0.00249,0.0304,0.196,0.606,80.544,1973-07-26,1970s
5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,76,album,308120,0.333,0.927,-8.55,0.0733,0.0029,2.08e-4,0.297,0.385,141.466,1976,1970s
0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remaster,76,album,254293,0.486,0.449,-10.298,0.0267,0.166,2.23e-6,0.54,0.549,100.456,1972-06-06,1970s
07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remaster,76,album,223613,0.583,0.947,-5.12,0.0378,0.0185,0.00109,0.0679,0.803,135.448,1977-02-04,1970s
7rWgGyRK7RAqAAXy4bLft9,Angeleyes,76,album,260893,0.719,0.922,-6.091,0.0338,0.523,1.63e-4,0.0867,0.964,133.113,1979,1970s
4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",75,album,238746,0.693,0.394,-15.882,0.0428,0.0782,6.94e-4,0.247,0.721,104.114,1979-11-30,1970s
70C4NyhjD5OZUMzvWZ3njJ,Piano Man,75,album,339000,0.331,0.55,-6.483,0.0272,0.605,3.96e-6,0.192,0.429,177.734,1973-11-07,1970s
2eF8pWbiivYsYRpbntYsnc,"Signed, Sealed, Delivered (I'm Yours)",75,album,161160,0.675,0.597,-11.329,0.0337,0.0534,0,0.0986,0.828,108.875,1970-08-07,1970s
0bRXwKfigvpKZUurwqAlEh,Lovely Day,75,album,254560,0.692,0.651,-8.267,0.0324,0.292,0.00241,0.105,0.706,97.923,1977-10-29,1970s
6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,75,album,168840,0.654,0.929,-5.906,0.0998,0.0468,0,0.053900000000000003,0.902,144.774,1975-03-19,1970s
54eZmuggBFJbV7k248bTTt,A Horse with No Name,75,album,252239,0.654,0.506,-17.18,0.0535,0.686,0.0155,0.155,0.831,123.179,1972,1970s
7Ar4G7Ci11gpt6sfH9Cgz5,Listen to the Music,75,album,227266,0.645,0.598,-13.18,0.0335,0.221,3.53e-6,0.0721,0.913,105.929,1972,1970s
6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,75,album,288293,0.802,0.756,-10.791,0.0349,0.0843,0.00765,0.0521,0.963,131.715,1979-06,1970s
3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,75,album,300400,0.489,0.724,-8.367,0.0352,0.313,0.185,0.287,0.15,117.292,1971-08-14,1970s
6JRLFiX9NJSoRRKxowlBYr,Is This Love,75,album,232200,0.776,0.559,-8.375,0.103,0.11,0,0.0671,0.758,122.242,1978,1970s
5Ts1DYOuouQLgzTaisxWYh,Love Grows (Where My Rosemary Goes),75,album,174760,0.568,0.824,-4.613,0.0299,0.403,0,0.0855,0.753,108.625,1970-01-01,1970s
1fDsrQ23eTAVFElUMaf38X,American Pie,74,album,516893,0.531,0.481,-11.709,0.06,0.699,0,0.0842,0.491,138.45,1971,1970s
4IRHwIZHzlHT1FQpRa5RdE,Goodbye Yellow Brick Road - Remastered 2014,74,album,192826,0.559,0.473,-7.712,0.0279,0.446,0.00141,0.154,0.397,121.227,1973-10-05,1970s
7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,74,album,220626,0.808,0.535,-12.521,0.0353,0.179,9.91e-5,0.158,0.848,114.031,1979-08-10,1970s
7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love - Single Version,74,single,205933,0.731,0.804,-7.621,0.0473,0.172,2.8e-4,0.0685,0.957,107.383,1973-11-01,1970s
43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,74,album,266720,0.445,0.706,-9.803,0.0461,0.234,2.52e-4,0.205,0.768,80.823,1976,1970s
6XUHsYE38CEbYunT983O9G,Give A Little Bit,74,album,248173,0.531,0.818,-5.358,0.0452,0.0694,0.0096,0.263,0.471,90.767,1977-01-01,1970s
63xdwScd1Ai1GigAwQxE8y,Let's Stay Together,74,album,199396,0.756,0.401,-10.702,0.0526,0.582,0.011,0.0541,0.514,101.954,1972,1970s
5SZ6zX4rOrEQferfFC2MfP,Walk This Way,74,album,220400,0.653,0.73,-10.613,0.043,0.0114,1.03e-5,0.0754,0.894,108.705,1975-04-08,1970s
0KMGxYKeUzK9wc5DZCt3HT,If You Leave Me Now,74,album,235373,0.434,0.563,-6.784,0.0268,0.0197,8.24e-4,0.128,0.275,104.183,1976-06-14,1970s
1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,74,album,290280,0.577,0.808,-7.04,0.039,0.0338,1.33e-5,0.221,0.869,151.008,1979-10-02,1970s
46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,74,album,365466,0.878,0.821,-9.875,0.089,0.126,0.0461,0.183,0.947,118.881,1979-08-10,1970s
5IMtdHjJ1OtkxbGe4zfUxQ,Escape (The Pina Colada Song),74,album,276493,0.836,0.509,-13.668,0.0548,0.467,4.1e-6,0.0436,0.949,138.714,1979-01-01,1970s
1QbOvACeYanja5pbnJbAmk,"Take Me Home, Country Roads",73,album,197813,0.38,0.43,-12.564,0.0288,0.546,1.71e-5,0.188,0.547,82.204,1997-06-17,1970s
5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,73,album,194146,0.714,0.937,-2.947,0.0399,0.206,0,0.0731,0.964,124.13,1978-05-05,1970s
5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,73,album,243933,0.684,0.675,-8.123,0.0257,0.163,0,0.242,0.924,107.064,1977,1970s
2kkvB3RNRzwjFdGhaUA0tz,Layla,73,album,423840,0.404,0.902,-3.88,0.0665,0.577,0.297,0.287,0.497,115.669,1970-11-01,1970s
2BY7ALEWdloFHgQZG6VMLA,Brandy (You're a Fine Girl),73,album,186826,0.716,0.625,-11.369,0.0601,0.396,1.97e-5,0.134,0.826,125.276,1972,1970s
6mHOcVtsHLMuesJkswc0GZ,The Logical Song - Remastered 2010,73,album,251253,0.625,0.758,-6.213,0.0463,0.512,2.2e-4,0.153,0.695,119.719,1979-03-29,1970s
1HOMkjp0nHMaTnfAkslCQj,My Sharona,73,album,295400,0.586,0.7,-9.558,0.0363,0.0589,0.00125,0.0318,0.897,147.245,1979-01-01,1970s
7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,73,album,209413,0.563,0.865,-5.277,0.16,0.0472,1.91e-4,0.77,0.601,156.271,1978-11-10,1970s
7zMUCLm1TN9o9JlLISztxO,Burning Love,73,album,170293,0.66,0.748,-11.206,0.0284,0.0993,0.00585,0.283,0.972,143.549,1973-07-16,1970s
2DnJjbjNTV9Nd5NOa1KGba,You're so Vain,73,album,258411,0.659,0.678,-8.18,0.0313,0.157,6.69e-6,0.0784,0.647,106.186,1972,1970s
6HSXNV0b4M4cLJ7ljgVVeh,Knockin' On Heaven's Door,73,album,149880,0.513,0.396,-13.061,0.0299,0.251,0.177,0.11,0.229,140.208,1973-07-13,1970s
3lh3iiiJeiBXHSZw6u0kh6,Into the Mystic - 2013 Remaster,73,album,205613,0.608,0.524,-10.266,0.0309,0.367,0.00254,0.115,0.797,86.204,1970-02,1970s
1hQFF33xi8ruavZNyovtUN,"December, 1963 (Oh What a Night!)",72,album,197146,0.737,0.495,-13.489,0.027,0.0588,9.12e-6,0.0542,0.967,104.409,1975,1970s
1bp2IO61zbQrbWNmKKxg3f,The Joker,72,album,264503,0.596,0.448,-9.616,0.0396,0.365,5.3e-6,0.206,0.796,83.293,1973-01-01,1970s
5LyfiK6iXEIBNEtcaGKohl,Jamming,72,album,211000,0.935,0.479,-10.981,0.306,0.107,5.25e-5,0.118,0.773,123.644,1977-06-03,1970s
24NwBd5vZ2CK8VOQVnqdxr,Sweet Emotion,72,album,274133,0.38,0.76,-10.961,0.0378,0.00298,0.0294,0.104,0.491,99.437,1975-04-08,1970s
0q21FNwES2bbtcduB6kjEU,Dancing in the Moonlight,72,album,181133,0.657,0.435,-15.707,0.0552,0.739,0,0.167,0.771,135.975,1973-01-01,1970s
5RgFlk1fcClZd0Y4SGYhqH,She's Always a Woman,72,album,201373,0.292,0.324,-11.996,0.0346,0.797,4.73e-4,0.12,0.384,176.631,1977,1970s
6QhXQOpyYvbpdbyjgAqKdY,Cecilia,72,album,174826,0.755,0.876,-8.867,0.0362,0.357,5.17e-6,0.22,0.954,102.762,1970-01-26,1970s
1YYhDizHx7PnDhAhko6cDS,"Take Me Home, Country Roads",72,album,190160,0.462,0.395,-9.376,0.0264,0.758,0,0.121,0.625,82.259,1971,1970s
476V2d6iA2tWXgQboKmTtA,Father And Son,72,album,221120,0.495,0.326,-12.29,0.0365,0.541,8.85e-5,0.0996,0.371,136.243,1970-11-23,1970s
2SpEHTbUuebeLkgs9QB7Ue,Jolene,72,album,161533,0.674,0.537,-10.971,0.0363,0.566,0,0.131,0.809,110.578,1974-02-04,1970s
4KfSdst7rW39C0sfhArdrz,Barracuda,72,album,261933,0.548,0.691,-13.553,0.0369,0.015,0.106,0.144,0.667,137.145,1977-05-14,1970s
4bEb3KE4mSKlTFjtWJQBqO,Don't Stop - 2004 Remaster,72,album,193346,0.671,0.71,-7.724,0.0356,0.0393,1.12e-5,0.0387,0.834,118.745,1977-02-04,1970s
7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,72,album,354320,0.392,0.402,-9.961,0.0536,0.288,0,0.243,0.228,143.883,1975-11-21,1970s
2Xb6wJYGi0QXwURw5WWvI5,Right Down the Line,72,album,267773,0.783,0.322,-15.091,0.0343,0.213,0.00243,0.114,0.77,128.226,1978,1970s
2gE95JskwQ1pCACTpGe1Db,Down On The Corner,72,album,166280,0.858,0.544,-9.289,0.0751,0.583,0.00109,0.0707,0.874,108.217,1969-11-02,1970s
77oU2rjC5XbjQfNe3bD6so,Beast Of Burden - Remastered 1994,72,album,265173,0.783,0.878,-3.864,0.0308,0.39,7.78e-4,0.0426,0.885,100.626,1978-06-09,1970s
15BQ7vEDv2LJuh8TxWIhtd,The Passenger,72,album,283360,0.498,0.889,-5.413,0.0546,0.0947,1.62e-6,0.733,0.696,134.88,1977-08-29,1970s
0PDCewmZCp0P5s00bptcdd,This Will Be (An Everlasting Love),72,album,171960,0.685,0.623,-11.146,0.042,0.228,0.00234,0.0295,0.896,126.739,1975-01-01,1970s
5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,72,album,254173,0.575,0.318,-16.729,0.109,0.683,2.02e-4,0.0934,0.385,104.522,1972-12-01,1970s
14XWXWv5FoCbFzLksawpEe,Riders on the Storm,72,album,434720,0.55,0.722,-11.729,0.0283,0.25,0.0129,0.11,0.716,103.886,1971-04-19,1970s
4a5pNRjwmzYQuEY1E7O6pj,Breakfast In America - 2010 Remastered,72,album,159346,0.532,0.663,-5.886,0.0292,0.425,1.07e-6,0.0734,0.756,75.14,1979-03-29,1970s
2EC9IJj7g0mN1Q5VrZkiYY,Rebel Rebel - 2016 Remaster,72,album,274746,0.635,0.686,-15.648,0.053,0.209,0.0176,0.282,0.464,125.988,1974-05-24,1970s
5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,72,album,200480,0.651,0.801,-7.34,0.0514,0.123,0,0.0825,0.776,133.769,1979,1970s
6Ac4NVYYl2U73QiTt11ZKd,Hooked On A Feeling,72,single,172866,0.547,0.82,-6.728,0.0805,0.261,0,0.3,0.933,118.208,1973-04-01,1970s
72ahyckBJfTigJCFCviVN7,Don't Bring Me Down,71,album,243373,0.638,0.867,-6.469,0.0331,0.144,7.33e-4,0.0846,0.805,115.692,1979-05-31,1970s
1oht5GevPN9t1T3kG1m1GO,Fire and Rain - 2019 Remaster,71,album,203613,0.597,0.271,-17.293,0.0394,0.766,0.0119,0.0933,0.338,76.271,1970-02-01,1970s
1GcVa4jFySlun4jLSuMhiq,Angie,71,album,272000,0.429,0.554,-6.128,0.0291,0.67,1.52e-4,0.105,0.407,136.302,1973-08-31,1970s
3XIEWK1V9n25PS9Vb6axj5,Born to Be Alive - The Original,71,single,188133,0.704,0.868,-5.808,0.0315,0.0834,0,0.206,0.808,131.468,1978,1970s
6hTcuIQa0sxrrByu9wTD7s,Born to Run,71,album,269920,0.27,0.944,-4.199,0.0975,0.00501,2.05e-5,0.116,0.606,146.347,1975-08-25,1970s
4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',71,album,207266,0.575,0.912,-7.275,0.0393,0.0916,0.00211,0.0562,0.843,117.399,1973,1970s
1B5Tp2Ml9nLlmTSJx8xVfI,Always On My Mind,71,album,218440,0.358,0.387,-14.342,0.0324,0.746,0.0121,0.119,0.495,181.183,1973-07-16,1970s
4z7maGZkAonDlXlwo8q69f,Da Ya Think I'm Sexy?,71,album,331333,0.715,0.689,-8.065,0.029,0.0143,1.92e-4,0.111,0.852,111.504,1978-11-24,1970s
3WMbD1OyfKuwWDWMNbPQ4g,Daddy Cool,71,album,208600,0.763,0.777,-6.932,0.0364,0.281,0.79,0.134,0.929,124.431,1976,1970s
4pNiE4LCVV74vfIBaUHm1b,Sir Duke,71,album,232760,0.588,0.568,-9.766,0.0672,0.16,0,0.0792,0.952,106.938,1976-09-28,1970s
714hERk9U1W8FMYkoC83CO,You Sexy Thing,71,album,244920,0.791,0.733,-5.465,0.0633,0.523,0.0016,0.167,0.962,105.853,1975,1970s
3gsCAGsWr6pUm1Vy7CPPob,Killing Me Softly With His Song,71,album,286920,0.476,0.381,-10.238,0.0342,0.727,0,0.0614,0.33,121.948,1973-01-01,1970s
49MHCPzvMLXhRjDantBMVH,Just the Way You Are,71,album,290573,0.589,0.453,-8.912,0.0397,0.703,2.54e-5,0.134,0.513,139.148,1977,1970s
0HOrDVS349XFcpCYsO2hAP,You Ain't Seen Nothing Yet,71,album,234866,0.475,0.439,-15.039,0.0427,1.46e-4,2.77e-4,0.223,0.76,118.392,1974,1970s
3ZE3wv8V3w2T2f7nOCjV0N,Life on Mars? - 2015 Remaster,71,album,235986,0.445,0.384,-14.642,0.0417,0.635,7.74e-5,0.053900000000000003,0.216,123.295,1971-12-17,1970s
7MRyJPksH3G2cXHN8UKYzP,American Girl,71,album,214733,0.55,0.824,-5.988,0.0334,0.448,1.27e-4,0.366,0.777,114.512,1976-11-09,1970s
6SR0dDuXH2vtgBfMLrivKV,One Love / People Get Ready - Medley,70,album,172933,0.67,0.516,-9.598,0.366,0.0673,0,0.0674,0.939,154.186,1977-06-03,1970s
6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,70,album,286219,0.667,0.755,-7.246,0.069,0.0966,6.94e-5,0.0523,0.883,109.535,1976-12-08,1970s
6kooDsorCpWVMGc994XjWN,Black Betty,70,album,238973,0.465,0.907,-6.404,0.113,0.0241,0.00118,0.13,0.681,117.293,1977-06-20,1970s
7MF7QAodbGzNYav5ZfIhAY,Midnight Train to Georgia,70,album,279333,0.595,0.379,-12.058,0.0454,0.271,2.81e-5,0.1,0.448,92.006,1973,1970s
76TZCvJ8GitQ2FA1q5dKu0,The Boxer,70,album,308520,0.439,0.488,-14.464,0.0615,0.702,3.39e-4,0.16,0.629,93.017,1970-01-26,1970s
4ZoBC5MhSEzuknIgAkBaoT,My Life,70,album,284000,0.741,0.647,-12.878,0.0427,0.108,0.00139,0.0555,0.804,131.097,1978-10-13,1970s
5IKLwqBQG6KU6MP2zP80Nu,We Are Family - 1995 Remaster,70,album,216733,0.784,0.893,-5.153,0.0923,0.3,1.57e-5,0.272,0.819,118.738,1979-02-15,1970s
52VIdyKqp1pJRSyUQaxKUA,Everything I Own,70,album,187000,0.365,0.338,-13.406,0.0322,0.735,0,0.104,0.446,79.241,1972,1970s
608xszaAxVh4m7NcKJiAbF,One of These Nights - 2013 Remaster,70,album,291685,0.655,0.606,-10.385,0.0285,0.0603,0.0789,0.0757,0.765,110.061,1975,1970s
3qI94hINNNeb4S7xQi18lS,Blame It on the Boogie,70,album,214200,0.774,0.641,-10.193,0.0799,0.0765,0,0.0867,0.875,113.256,1978-12-17,1970s
1H4idkmruFoJBg1DvUv2tY,Band On The Run - 2010 Remaster,70,album,313026,0.479,0.601,-8.806,0.0318,0.0832,0.00142,0.11,0.669,124.966,1973-12-05,1970s
2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,70,album,223866,0.758,0.378,-15.308,0.0449,0.284,0,0.049,0.985,120.736,1978,1970s
6rovOdp3HgK1DeAMYDzoA7,Maggie May,70,album,350266,0.605,0.574,-10.536,0.0377,0.559,0.113,0.0684,0.543,129.449,1971-05-18,1970s
2M2WJ7gBlcKNxdhyfPp9zY,Best of My Love,70,album,220560,0.784,0.713,-6.865,0.0339,0.447,0.14,0.0904,0.97,115.443,1977-06-10,1970s
6Vjk8MNXpQpi0F4BefdTyq,Kashmir - Remaster,70,album,517125,0.483,0.615,-8.538,0.0497,0.452,4.14e-4,0.0512,0.594,80.576,1975-02-24,1970s
6l8EbYRtQMgKOyc1gcDHF9,Bridge Over Troubled Water,70,album,293120,0.149,0.206,-13.888,0.0323,0.822,0.00064899999999999995,0.115,0.264,79.764,1970-01-26,1970s
4J0DbyODwZJcmIAiTSJfMF,Annie's Song,70,album,180693,0.304,0.305,-10.879,0.0298,0.871,0.00368,0.367,0.464,146.066,1974-06-15,1970s
0cKk8BKEi7zXbdrYdyqBP5,Behind Blue Eyes,70,album,221426,0.394,0.622,-8.258,0.0336,0.213,4.45e-5,0.0892,0.342,126.844,1971-08-14,1970s
3Um9toULmYFGCpvaIPFw7l,What's Going On,69,album,233000,0.283,0.716,-9.632,0.0986,0.447,0,0.399,0.828,201.96,1971-05-21,1970s
2hdNya0b6Cc2YJ8IyaQIWp,Livin' Thing,69,album,212306,0.549,0.651,-7.097,0.0323,0.583,0,0.121,0.368,122.818,1976-09-01,1970s
0n2pjCIMKwHSXoYfEbYMfX,You Are The Sunshine Of My Life,69,album,178200,0.519,0.46,-14.53,0.0688,0.823,5.97e-5,0.243,0.675,132.082,1972-10-28,1970s
4GhtDORJiSRYxj6M1bv0vX,Love Really Hurts Without You,69,album,179013,0.518,0.907,-3.732,0.0343,0.00221,1.15e-5,0.0838,0.961,140.982,1976-01-05,1970s
3M8FzayQWtkvOhqMn2V4T2,Lean on Me,69,album,258834,0.619,0.22,-13.843,0.0672,0.782,1.19e-5,0.124,0.426,75.143,1972-05-01,1970s
7GqWnsKhMtEW0nzki5o0d8,Killer Queen - Remastered 2011,69,album,179600,0.535,0.65,-6.328,0.0554,0.379,0,0.14,0.61,117.188,1974-11-08,1970s
5HQEmiV2lKnSO6qa2fsR7x,I'm Not In Love,69,album,366640,0.404,0.523,-15.7,0.0575,0.685,4.98e-4,0.282,0.164,133.738,1975,1970s
1IqFh00G2kvvMm8pRMpehA,Me and Bobby McGee,69,album,271333,0.43,0.463,-10.96,0.0442,0.303,5.84e-5,0.152,0.66,93.405,1971-01-11,1970s
4KROoGIaPaR1pBHPnR3bwC,Pink Moon,69,album,124000,0.642,0.427,-8.471,0.0402,0.871,0.0904,0.124,0.404,82.344,1972-02-25,1970s
37Tmv4NnfQeb0ZgUC4fOJj,Sultans Of Swing,80,album,348400,0.733,0.794,-10.023,0.0307,0.0614,0.0367,0.33,0.931,148.174,1978-10-07,1970s
4aVuWgvD0X63hcOCnZtNFA,Hold the Line,79,album,235546,0.473,0.898,-4.797,0.0561,0.00783,0.0618,0.173,0.808,96.556,1978-10-10,1970s
2cX2coZS1PYBfPs8wgbdWE,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",75,album,196213,0.601,0.703,-6.24,0.0379,0.175,8.4e-5,0.571,0.673,106.164,2020-12-11,1970s
5MMnwYs0hIxkENRsbkWJ2G,Smoke On The Water - Remastered 2012,72,album,340742,0.598,0.676,-9.211,0.0279,0.13,0.225,0.112,0.805,114.169,1972-03-25,1970s
5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,81,album,209413,0.559,0.868,-5.276,0.17,0.0475,1.76e-4,0.776,0.609,156.295,1978-11-10,1970s
6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,76,album,334743,0.481,0.262,-15.73,0.0414,0.735,0.0114,0.832,0.375,122.861,1975-09-12,1970s
0vFOzaXqZHahrZp6enQwQb,Money,72,album,382834,0.468,0.536,-10.422,0.144,0.024,0.00199,0.269,0.785,126.256,1973-03-01,1970s
4StJ0qBDOUtbLGLcFXJCcS,I Wanna Ride I Wanna Ride (Sped Up): Vegas,70,single,165600,0.567,0.43,-13.159,0.108,0.00646,0.213,0.0875,0.404,133.065,2022-04-01,1970s
1ju7EsSGvRybSNEsRvc7qY,Simple Man,73,album,356626,0.422,0.752,-8.682,0.0449,0.0366,1.19e-4,0.129,0.403,120.471,1973-01-01,1970s
4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - Remastered 2011,81,album,354320,0.414,0.404,-9.928,0.0499,0.271,0,0.3,0.224,71.105,1975-11-21,1970s
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,83,album,391376,0.579,0.508,-9.484,0.027,0.00574,4.94e-4,0.0575,0.609,147.125,1976-12-08,1970s
4lJ6YVXQ0jUk5ILu0PSrA4,Ooh La La,69,album,214080,0.601,0.574,-8.166,0.03,0.579,1.14e-5,0.216,0.8,147.964,1973,1970s
1h2xVEoJORqrg71HocgqXd,Superstition - Single Version,75,compilation,245493,0.633,0.634,-12.115,0.0725,0.038,0.0064,0.0385,0.872,100.499,2002-10-29,1970s
4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,74,album,323000,0.482,0.786,-5.735,0.032,0.00321,8.88e-5,0.446,0.793,126.755,1976,1970s
0qdQUeKVyevrbKhAo0ibxS,My Sweet Lord - Remastered 2014,74,album,281226,0.537,0.701,-8.913,0.0335,0.0972,0,0.0832,0.583,120.919,1970-11-27,1970s
